bin,sample,rr_smoothed_ms,signed_resid_ms,abs_resid_ms,qt_sigma_ms,heart_rate_bpm,case,st_deviation_uv,time_h
2893,7233771.0,821.0498542926186,-9.131505883158184,10.480293004258783,32.925713354507586,73.07717026719824,A,-5.749499999999999,0.5099022222222221
2894,7236183.5,797.0073671165742,5.351217095193277,6.591248317792093,33.52506261026471,75.28161278743124,A,-10.908999999999999,0.5125827777777778
2895,7238707.0,801.5876153594148,1.8819111926962933,6.644145159985101,33.41942149000618,74.8514558487749,A,-10.371500000000001,0.5153866666666667
2896,7241171.0,771.6009960282448,-3.708364172543213,5.779752490613532,32.61852408571237,77.76039728933122,A,-11.977,0.5181244444444445
2897,7243723.5,821.2622076835275,12.806599033581875,19.96837474406226,33.73736811931785,73.05827473692901,A,-17.736,0.5209605555555555
2898,7246189.5,836.6289972778593,-0.05885363497202434,9.39574220479247,33.52026981530417,71.7163763092387,A,-23.445,0.5237005555555555
2899,7248578.5,813.7041606847843,3.793591880241678,10.934009350022905,34.20177229433435,73.73687256251235,A,-19.004,0.526355
2900,7251197.5,872.509632217596,-4.39101630402314,8.516824138067363,33.931230951913186,68.76714913450553,A,-12.562999999999999,0.529265
2901,7253817.0,902.1332196254189,-0.48393413601644397,6.893694309303953,33.388995113404036,66.50902404958885,A,-8.4205,0.5321755555555556
2902,7256244.5,844.8318622636789,7.216791248086906,7.216791248086906,33.30982302005812,71.02004869848707,A,-12.881,0.5348727777777778
2903,7258630.0,800.259401180263,-4.6920640296430065,4.6920640296430065,32.768677250663295,74.97568902222075,A,-15.19,0.5375233333333334
2904,7261353.0,870.1164050416905,-1.0042932103146995,10.83889322244292,33.36004857082483,68.95629096560383,A,-18.953,0.540548888888889
2905,7263804.0,883.7594691295501,-9.161365086241062,10.505796229250905,33.34951697657554,67.89177609502322,A,-14.258500000000002,0.5432722222222223
2906,7266175.0,840.1979742787537,-14.826042231537485,14.826042231537485,33.88167849990651,71.41174084775133,A,-11.4675,0.5459066666666667
2907,7268618.5,805.7121398736668,3.2387831854024114,8.475885518872474,33.57275327495734,74.46828343607658,A,-14.8265,0.5486216666666667
2908,7271300.0,864.6841001903218,-16.18534781293272,16.18534781293272,33.47791146743602,69.38950304139242,A,-17.437,0.5516011111111111
2909,7273857.0,864.0133796319262,-10.522449789768245,10.522449789768245,33.34534049599725,69.44336906629881,A,-14.6945,0.5544422222222222
2910,7276312.0,845.7027993884506,1.84618730644911,3.3232360246223323,33.82089730453906,70.9469095329796,A,-15.703499999999998,0.5571699999999999
2911,7278789.0,811.1366579917428,-1.9409968854031376,8.659238024245099,33.59368299134242,73.97027296060239,A,-15.2125,0.5599222222222222
2912,7281289.5,804.3686349994475,10.008813289187714,10.008813289187714,33.23566007964493,74.59266484208601,A,-11.221499999999999,0.5627005555555555
2913,7283787.0,800.1837504376131,-4.386442695424819,6.866454189296803,33.28357487248712,74.98277735231008,A,-11.2805,0.5654755555555555
2914,7286265.5,796.691936623911,7.0100310194775375,7.65081770987743,33.43194748368624,75.31141868243081,A,-16.0935,0.5682294444444445
